Platform,,Meta,Meta,Meta,Meta,Meta,Meta,LMS,FFH Sheet,FFH Sheet,Fornula,Fornula,FFH Sheet,Formula,Formula,Formula,Formula,FFH Sheet
Platform,Type,Account,Date,Campaign,Ad Name,Spends,Pannel_Lead,Lead_LMS,FFH,Adm,CPL Pannel,CPL LMS,Invoicing_Var,CAC FFH,CAC Adm,CAC / ARPU,Lead Dup,Total_Var
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,Master-UG&PG-North-09Dec2025,202-UG-Video-16DecDFYD-UGC-Winning,494.61,7,7,0,0,71,71,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,Group_Online_Admission_2026,Group_Online_Admission_2026_Carousel_01_Fee_Breakup,268.45,1,1,0,0,268,268,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,Group_Online_Admission_2026,Group_Online_Admission_2026_Carousel_01_Summary,26.23,1,1,0,0,26,26,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,LeadZam-India-OldCreatives-31Dec2025,GLA_University_G-India_LeadZam,727.26,6,6,0,0,121,121,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,LeadZam-India-OldCreatives-31Dec2025,UG_Online_Admission_LeadZam,97.08,1,1,0,0,97,97,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,LeadZam-India-31Dec2025,202-UG-Video-16DecDFYD-UGC-LeadZam,125.53,,0,0,0,126,126,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,LeadZam-India-31Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-LeadZam,549.56,1,1,0,0,550,550,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,Master-UG&PG-North-09Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-Conditional,59.78,1,1,0,0,60,60,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,Master-North-Conditional-26Dec2025,C04-India_23Dec-Conditional-C1-AI,298.19,,0,0,0,298,298,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,Master-North-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,6.79,,1,0,0,7,7,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,Master-North-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional-North,532.07,11,11,0,0,48,48,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,Master-India-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional,786.22,15,13,0,0,52,60,0,-,-,-,13%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,Master-India-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,40.78,1,1,0,0,41,41,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad01,487.34,11,9,0,0,44,54,0,-,-,-,18%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,238.63,10,9,0,0,24,27,0,-,-,-,10%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-07,UG_C | Co4 | Lookalike,UG_C | Co4 | Lookalike - Copy 2,11.62,,0,0,0,12,12,0,-,-,-,0%,0
Google Ads,DSA,Degreefyd_Generic_Regular,2026-01-07,DSA_Admission_Online_Distance,23349276370,357.03,14,8,0,0,26,45,0,-,-,-,43%,0
Google Ads,Brand,Amity_Partner_001,2026-01-07,Partner_Amity_Online_2026,23228113322,5025.9,19,16,1,1,265,314,16975,5025.9,5025.9,29.61%,16%,50925
Google Ads,Brand,All_Universities_Tawab,2026-01-07,Amity & Manipal | 5/1,23425326416,1161.47,0,0,0,0,1161,1161,0,-,-,-,0%,0
Google Ads,Brand,All_Universities_Tawab,2026-01-07,All Universities | 29/25,23402405004,770.01,0,1,0,0,770,770,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,UG_Campaign_aryan 2026,UG Aryan C02.1,489.5,1,0,0,0,490,490,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,UG_Campaign_aryan 2026,UG Aryan C01..1,114.78,,0,0,0,115,115,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,UG_Campaign_aryan 2026,UG Aryan C02,179.7,,0,0,0,180,180,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,UG_Campaign_aryan 2026,UG Aryan C03,680.12,9,7,0,0,76,97,0,-,-,-,22%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,UG_Campaign_aryan 2026,UG Aryan C01,901.52,7,7,1,1,129,129,7100,901.52,901.52,12.70%,0%,42600
Meta Ads,,FaceBook_University_Admit,2026-01-08,Online_UG_PG_Degree_Admission_LAL,Online_UG_PG_Online_Admission_LAL_Save6Month,0.14,,0,0,0,0,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,Online_UG_PG_Degree_Admission_LAL,Online_UG_PG_Online_Admission_LAL,510.24,8,7,0,0,64,73,0,-,-,-,13%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,1031.46,17,15,0,0,61,69,0,-,-,-,12%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,Online_UG_PG_Degree_Admission,Online_UG_PG_Degree_Admission_Punjab_Region_Save6Months,90.08,,0,0,0,90,90,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,IGNOU_Online_Courses_Admission,IGNOU_Online_Courses_Admission_Delhi_NCR_Ad01,314.49,6,6,0,0,52,52,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,IGNOU_Online_Courses_Admission,IGNOU_Online_Courses_Admission_RestNE_Ad02,11.72,,0,0,0,12,12,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,IGNOU_Online_Courses_Admission,IGNOU_Online_Courses_Admission_RestNE_Ad01,356.99,9,9,0,0,40,40,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,IGNOU_Online_Courses_Admission,IGNOU_Online_Courses_Admission_Delhi_NCR_Ad02,34.35,,0,0,0,34,34,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,IGNOU_Online_Courses_Admission,IGNOU_Online_Courses_Admission_Punjab_Region_Ad01,248.17,9,9,0,0,28,28,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,DUSOL_Online_Courses_Admission,DUSOL_Online_Courses_Admission_Delhi_NCR_Ad_01,356.07,13,13,1,1,27,27,61250,356.07,356.07,0.58%,0%,61250
Meta Ads,,FaceBook_University_Admit,2026-01-08,All Colleges_MBA_Aryan 02,2026_MBA_Aryan 05,1098.48,7,7,0,0,157,157,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,All Colleges_MBA_Aryan 02,2026_MBA_Aryan 1.1,23.32,,0,0,0,23,23,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-08,All Colleges_MBA_Aryan 02,2026_MBA_Aryan 1.2,581.68,6,6,2,1,97,97,19250,290.84,581.68,3.02%,0%,38500
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,IU Leads Campaign - 17th June 2025,IGNOU MBA -  18th August,539.85,7,7,0,0,77,77,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,Group_Online_Admission_2026,Group_Online_Admission_2026_Carousel_01_Fee_Breakup,129.85,,0,0,0,130,130,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,UG_C | Co4 | Lookalike,UG_C | Co4 | Lookalike - Copy,1.77,,0,0,0,2,2,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,UG_C | Co4 | Lookalike,UG_C | Co4 | Lookalike,1.51,,0,0,0,2,2,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,Group_Online_Admission_2026,Group_Online_Admission_2026_Dynamic_01_Summary,135.35,1,1,0,0,135,135,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,UG_C | Co4 | Lookalike,UG_C | Co4 | Lookalike old,224.25,1,1,0,0,224,224,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-Masters-05Jan2026,Salary-MBA-5Jan-LeadZam,615.48,,0,0,0,615,615,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-Masters-05Jan2026,Masters-302.1-24Dec25-LeadZam,459.21,1,1,0,0,459,459,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-Masters-05Jan2026,Masters-JobReady-29Dec-LeadZam,40.69,,0,0,0,41,41,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-Masters-05Jan2026,Masters-302-24Dec25-LeadZam,85.79,,0,0,0,86,86,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-OldCreatives-31Dec2025,GLA_University_G-NorthCityOnly-LeadZam,536.27,2,4,0,0,268,134,0,-,-,-,-100%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-OldCreatives-31Dec2025,UG_Online_Admission_NorthCityOnly-LeadZam,36.45,,0,0,0,36,36,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-31Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-NorthCityOnly-LeadZam,567.03,3,5,0,0,189,113,0,-,-,-,-67%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-31Dec2025,202-UG-Video-16DecDFYD-UGC-NorthCityOnly-LeadZam,25.47,,0,0,0,25,25,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,Group_Online_Admission_2026,Group_Online_Admission_2026_Carousel_01_Summary,8.43,,0,0,0,8,8,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,Master-UG&PG-North-09Dec2025,202-UG-Video-16DecDFYD-UGC-Winning,451.42,5,4,0,0,90,113,0,-,-,-,20%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-OldCreatives-31Dec2025,GLA_University_G-India_LeadZam,674.77,2,9,0,0,337,75,0,-,-,-,-350%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-OldCreatives-31Dec2025,UG_Online_Admission_LeadZam,111.74,1,1,0,0,112,112,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-31Dec2025,202-UG-Video-16DecDFYD-UGC-LeadZam,73.83,,0,0,0,74,74,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,LeadZam-India-31Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-LeadZam,646.72,1,5,0,0,647,129,0,-,-,-,-400%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,Master-UG&PG-North-09Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-Conditional,64.8,1,1,0,0,65,65,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,Master-North-Conditional-26Dec2025,C04-India_23Dec-Conditional-C1-AI,290.79,4,4,0,0,73,73,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,Master-North-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,0.47,,1,0,0,0,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,Master-North-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional-North,509.12,9,7,0,0,57,73,0,-,-,-,22%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,Master-India-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional,735.64,12,10,0,0,61,74,0,-,-,-,17%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,Master-India-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,10.02,1,1,0,0,10,10,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad01,407.57,7,7,0,0,58,58,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,288.32,7,7,1,1,41,41,19250,288.32,288.32,1.50%,0%,38500
Meta Ads,,FaceBook_Degreefyd_B,2026-01-08,UG_C | Co4 | Lookalike,UG_C | Co4 | Lookalike - Copy 2,2.34,,0,0,0,2,2,0,-,-,-,0%,0
Google Ads,DSA,Degreefyd_Generic_Regular,2026-01-08,DSA_Admission_Online_Distance,23349276370,315.87,11,2,0,0,29,158,0,-,-,-,82%,0
Google Ads,Brand,Amity_Partner_001,2026-01-08,Partner_Amity_Online_2026,23228113322,6964.92,24,23,3,2,290,303,117162.5,2321.64,3482.46,5.94%,4%,169400
Google Ads,Brand,All_Universities_Tawab,2026-01-08,All Universities | 29/25,23402405004,648.2,4,4,0,0,162,162,0,-,-,-,0%,0
Google Ads,Brand,All_Universities_Tawab,2026-01-08,Amity & Manipal | 5/1,23425326416,595.18,2,0,0,0,298,595,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,UG_Campaign_aryan 2026,UG Aryan C02.1,498.68,1,0,0,0,499,499,0,-,-,-,100%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,UG_Campaign_aryan 2026,UG Aryan C01..1,1.86,,0,0,0,2,2,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,UG_Campaign_aryan 2026,UG Aryan C02,182.71,,0,0,0,183,183,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,UG_Campaign_aryan 2026,UG Aryan C03,682.66,3,2,0,0,228,341,0,-,-,-,33%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,UG_Campaign_aryan 2026,UG Aryan C01,1019.41,7,7,0,0,146,146,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,Online_UG_PG_Degree_Admission_LAL,Online_UG_PG_Online_Admission_LAL_Save6Month,0.06,,0,0,0,0,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,Online_UG_PG_Degree_Admission_LAL,Online_UG_PG_Online_Admission_LAL,448.97,7,6,0,0,64,75,0,-,-,-,14%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,Online_UG_PG_Degree_Admission,Online_UG_PG_Online_Admission,990.87,18,16,0,0,55,62,0,-,-,-,11%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,IGNOU_Online_Courses_Admission,IGNOU_Online_Courses_Admission_Delhi_NCR_Ad01,355.23,2,2,0,0,178,178,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,IGNOU_Online_Courses_Admission,IGNOU_Online_Courses_Admission_Punjab_Region_Ad02,2.78,,0,0,0,3,3,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,IGNOU_Online_Courses_Admission,IGNOU_Online_Courses_Admission_RestNE_Ad02,13.7,2,1,0,0,7,14,0,-,-,-,50%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,IGNOU_Online_Courses_Admission,IGNOU_Online_Courses_Admission_RestNE_Ad01,355.69,15,14,0,0,24,25,0,-,-,-,7%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,IGNOU_Online_Courses_Admission,IGNOU_Online_Courses_Admission_Punjab_Region_Ad01,239.3,6,5,1,0,40,48,0,239.3,-,-,17%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,DUSOL_Online_Courses_Admission,DUSOL_Online_Courses_Admission_Delhi_NCR_Ad_01,359.98,18,17,0,0,20,21,0,-,-,-,6%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,All Colleges_MBA_Aryan 02,2026_MBA_Aryan 02,0.08,,0,0,0,0,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,All Colleges_MBA_Aryan 02,2026_MBA_Aryan 05,979.02,8,8,0,0,122,122,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,All Colleges_MBA_Aryan 02,2026_MBA_Aryan 1.3,0.11,,0,0,0,0,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,All Colleges_MBA_Aryan 02,2026_MBA_Aryan 1.1,0.06,,0,0,0,0,0,0,-,-,-,0%,0
Meta Ads,,FaceBook_University_Admit,2026-01-09,All Colleges_MBA_Aryan 02,2026_MBA_Aryan 1.2,609.76,17,16,0,0,36,38,0,-,-,-,6%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,IU Leads Campaign - 17th June 2025,IGNOU MBA - 18th August,523.03,10,10,0,0,52,52,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-OldCreatives-31Dec2025,UG_Online_Admission_LeadZam,173.71,3,2,0,0,58,87,0,-,-,-,33%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-OldCreatives-31Dec2025,GLA_University_G-NorthCityOnly-LeadZam,513.92,2,2,0,0,257,257,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-OldCreatives-31Dec2025,UG_Online_Admission_NorthCityOnly-LeadZam,62.88,1,1,0,0,63,63,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-31Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-NorthCityOnly-LeadZam,584.13,4,2,0,0,146,292,0,-,-,-,50%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-31Dec2025,202-UG-Video-16DecDFYD-UGC-NorthCityOnly-LeadZam,36.66,,0,0,0,37,37,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-Masters-05Jan2026,Salary-MBA-5Jan-LeadZam,530.59,,0,0,0,531,531,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-Masters-05Jan2026,Masters-JobReady-29Dec-LeadZam,69.76,,0,0,0,70,70,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-Masters-05Jan2026,Masters-302-24Dec25-LeadZam,230.56,,0,0,0,231,231,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-OldCreatives-31Dec2025,GLA_University_G-India_LeadZam,489.68,1,4,0,0,490,122,0,-,-,-,-300%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-31Dec2025,202-UG-Video-16DecDFYD-UGC-LeadZam,90.63,,0,0,0,91,91,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,Master-UG&PG-North-09Dec2025,202-UG-Video-16DecDFYD-UGC-Winning,418.63,6,6,0,0,70,70,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-31Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-LeadZam,480.83,3,4,1,0,160,120,0,480.83,-,-,-33%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,Master-UG&PG-North-09Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-Conditional,101.74,2,2,0,0,51,51,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,Master-North-Conditional-26Dec2025,C04-India_23Dec-Conditional-C1-AI,308.49,2,2,0,0,154,154,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,Master-North-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,6.96,,0,0,0,7,7,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,Master-North-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional-North,499.69,8,7,1,0,62,71,0,499.69,-,-,13%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,Master-India-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional,784.11,10,8,0,0,78,98,0,-,-,-,20%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,Master-India-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,28.53,,0,0,0,29,29,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad01,392.6,5,4,0,0,79,98,0,-,-,-,20%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,339.86,5,5,0,0,68,68,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-09,LeadZam-India-Masters-05Jan2026,Masters-302.1-24Dec25-LeadZam,305.4,,0,0,0,305,305,0,-,-,-,0%,0
Google Ads,Brand,Amity_Partner_001,2026-01-09,Partner_Amity_Online_2026,23228113322,4868.4,15,13,0,0,325,374,0,-,-,-,13%,0
Google Ads,DSA,Degreefyd_Generic_Regular,2026-01-09,DSA_Admission_Online_Distance,23349276370,261.16,6,6,1,1,44,44,49875,261.16,261.16,0.52%,0%,49875
Google Ads,Brand,All_Universities_Tawab,2026-01-09,Amity & Manipal | 5/1,23425326416,3120.32,12,3,0,0,260,1040,0,-,-,-,75%,0
Google Ads,Brand,All_Universities_Tawab,2026-01-09,Shoolini | 14/1/26,23439978437,1566.79,0,0,0,0,1567,1567,0,-,-,-,0%,0
Google Ads,Brand,All_Universities_Tawab,2026-01-09,All Universities | 29/25,23402405004,394.47,0,1,0,0,394,394,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-Masters-05Jan2026,Masters-JobReady-29Dec-LeadZam,174.05,,0,0,0,174,174,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-31Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-NorthCityOnly-LeadZam,291.94,,1,0,0,292,292,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-31Dec2025,202-UG-Video-16DecDFYD-UGC-NorthCityOnly-LeadZam,17.01,,0,0,0,17,17,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-OldCreatives-31Dec2025,GLA_University_G-NorthCityOnly-LeadZam,273.79,1,1,0,0,274,274,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-OldCreatives-31Dec2025,UG_Online_Admission_NorthCityOnly-LeadZam,53.02,,0,0,0,53,53,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-Masters-05Jan2026,Masters-302.1-24Dec25-LeadZam,145.79,,0,0,0,146,146,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-Masters-05Jan2026,Salary-MBA-5Jan-LeadZam,265.09,,1,0,0,265,265,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,IU Leads Campaign - 17th June 2025,IGNOU MBA -  18th August,401.74,4,5,0,0,100,80,0,-,-,-,-25%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,Master-UG&PG-North-09Dec2025,202-UG-Video-16DecDFYD-UGC-Winning,202.7,1,1,0,0,203,203,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-OldCreatives-31Dec2025,GLA_University_G-India_LeadZam,214.78,1,0,0,0,215,215,0,-,-,-,100%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-OldCreatives-31Dec2025,UG_Online_Admission_LeadZam,131.63,1,0,0,0,132,132,0,-,-,-,100%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-31Dec2025,202-UG-Video-16DecDFYD-UGC-LeadZam,28.34,,0,0,0,28,28,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-31Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-LeadZam,278.33,2,1,1,1,139,278,47250,278.33,278.33,0.59%,50%,47250
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,Master-UG&PG-North-09Dec2025,201.1-UG-Video-16Dec-UGC-DFYD-Conditional,32.12,,0,0,0,32,32,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,Master-North-Conditional-26Dec2025,C04-India_23Dec-Conditional-C1-AI,130.84,3,3,0,0,44,44,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,Master-North-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,4.85,,0,0,0,5,5,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,Master-North-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional-North,382.35,7,6,0,0,55,64,0,-,-,-,14%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,Master-India-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional,590.96,13,10,0,0,45,59,0,-,-,-,23%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,Master-India-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,27.66,,0,0,0,28,28,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad01,332.82,5,3,1,0,67,111,0,332.82,-,-,40%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,UG_Online_Admission_2026,UG_Online_Admission_Ad_Set01_Ad02,237.82,7,6,0,0,34,40,0,-,-,-,14%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-10,LeadZam-India-Masters-05Jan2026,Masters-302-24Dec25-LeadZam,58.36,,0,0,0,58,58,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-11,Master-North-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,3.51,,0,0,0,4,4,0,-,-,-,0%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-11,Master-North-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional-North,556.38,8,7,0,0,70,79,0,-,-,-,13%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-11,Master-India-MBA-Conditional-23Dec2025,GLA_University_G-India_23Dec-Conditional,801.41,17,12,0,0,47,67,0,-,-,-,29%,0
Meta Ads,,FaceBook_Degreefyd_B,2026-01-11,Master-India-MBA-Conditional-23Dec2025,Online-Degree-India_23Dec-Conditional,21.01,2,0,0,0,11,21,0,-,-,-,100%,0
