Platform,Meta,Meta,Meta,Meta,Meta,Meta,LMS,FFH Sheet,FFH Sheet,Fornula,Fornula,FFH Sheet,Formula,Formula,Formula,Formula
Platform,Account,Date,Campaign,Ad Name,Spends,Pannel_Lead,Lead_LMS,FFH,Adm,CPL Pannel,CPL LMS,Invoicing_Var,CAC FFH,CAC Adm,CAC / ARPU,Lead Dup
Meta Ads,FaceBook_Degreefyd_B,2026-05-02,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,612.37,4,5,1,0,153,122,0,0,-,-,-25%
Meta Ads,FaceBook_Degreefyd_B,2026-05-02,CGC_Landran_UG&PG_SF,CGC_Landran_UG&PG_CR1,269.52,1,,0,0,270,270,0,0,-,-,100%
Meta Ads,FaceBook_Degreefyd_B,2026-05-02,CGC_BTECH_REGU_SF,CGC_BTECH_REGU_SF_CR2,297.2,1,1,0,0,297,297,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-02,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad02,81.08,1,,0,0,81,81,0,0,-,-,100%
Meta Ads,FaceBook_Degreefyd_B,2026-05-02,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad01,244.01,1,,0,0,244,244,0,0,-,-,100%
Meta Ads,FaceBook_Degreefyd_B,2026-05-02,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,5.09,,,0,0,5,5,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-02,CGC_BTECH_REGU_SF,CGC_BTECH_REGU_SF_CR1,36,,,0,0,36,36,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-02,CGC_BTECH_REGU_Rem_SF,CGC_BTECH_REGU_Rem_SF_AD_01,274.16,,2,0,0,274,137,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-02,CGC_Landran_UG&PG_SF,CGC_Landran_UG&PG_SF_CR2,147.53,,,0,0,148,148,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-05-03,CU_Online_Admission,23470383548,2027.58,4,4,0,0,507,507,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-05-03,CU_Online_Admission_Delta,23502437890,886.51,2,1,0,0,443,887,0,0,-,-,50%
Google Ads,EP_CU_Online_DFYD,2026-05-03,CU_Online_Admission_Zeta,23676777747,259.71,0,,0,0,260,260,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-05-03,DSA_Punjab_Generic_Admission,23292287218,1120.51,14.5,15,0,0,77,75,0,0,-,-,-3%
Google Ads,Degreefyd_Generic_Regular,2026-05-03,DSA_Punjab_Generic_Admission_Colleges,23463111599,4212.04,71.48,64,5,1,59,66,12852,0,4212.04,32.77%,10%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-05-03,Panjab_Admissions,23736891807,1849.35,32.5,28,0,0,57,66,0,0,-,-,14%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-05-03,CGC_Mohali,23772110522,554.53,7,8,0,0,79,69,0,0,-,-,-14%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-05-03,LPU_Online_Alpha,23486436393,4676.9,12,10,1,0,390,468,0,0,-,-,17%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-05-03,LPU_Online_Gamma,23486463996,2061.93,12.75,12,0,0,162,172,0,0,-,-,6%
Google Ads,Core_Online_DSA,2026-05-03,DSA_Lucknow,23748848361,529.41,12,11,0,0,44,48,0,0,-,-,8%
Meta Ads,FaceBook_Degreefyd_B,2026-05-03,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,480.43,7,6,0,0,69,80,0,0,-,-,14%
Meta Ads,FaceBook_Degreefyd_B,2026-05-03,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,431.68,4,4,0,0,108,108,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-03,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad01,272.6,4,3,1,0,68,91,0,0,-,-,25%
Meta Ads,FaceBook_Degreefyd_B,2026-05-03,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad01,222.35,3,3,0,0,74,74,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-03,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,11.4,1,1,0,0,11,11,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-03,CGC_BTECH_REGU_SF,CGC_BTECH_REGU_SF_CR2,369.02,1,2,1,0,369,185,0,0,-,-,-100%
Meta Ads,FaceBook_Degreefyd_B,2026-05-03,CGC_BTECH_REGU_Rem_SF,CGC_BTECH_REGU_Rem_SF_AD_01,419.23,1,1,0,0,419,419,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-03,CGC_Landran_UG&PG_SF,CGC_Landran_UG&PG_SF_CR2,524.49,1,,0,0,524,524,0,0,-,-,100%
Meta Ads,FaceBook_Degreefyd_B,2026-05-03,CGC_Landran_UG&PG_SF,CGC_Landran_UG&PG_CR1,39.28,,,0,0,39,39,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-03,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad02,34.48,,,0,0,34,34,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-03,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad02,5.14,,,0,0,5,5,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Regular,2026-05-04,DSA_Punjab_Generic_Admission,23292287218,1783.28,22.99,22,0,0,78,81,0,0,-,-,4%
Google Ads,Degreefyd_Generic_Regular,2026-05-04,DSA_Punjab_Generic_Admission_Colleges,23463111599,5664.36,74.98,65,3,0,76,87,0,0,-,-,13%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-05-04,LPU_Online_Alpha,23486436393,4805.12,36,33,3,0,133,146,0,0,-,-,8%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-05-04,LPU_Online_Gamma,23486463996,2501.44,11.25,9,0,0,222,278,0,0,-,-,20%
Google Ads,Core_Online_DSA,2026-05-04,DSA_Lucknow,23748848361,509.07,23.49,19,1,0,22,27,0,0,-,-,19%
Google Ads,EP_CU_Online_DFYD,2026-05-04,CU_Online_Admission,23470383548,1911.89,5,5,0,0,382,382,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-05-04,CU_Online_Admission_Delta,23502437890,668.82,3,,0,0,223,669,0,0,-,-,100%
Google Ads,EP_CU_Online_DFYD,2026-05-04,CU_Online_Admission_Zeta,23676777747,1771.66,0,,0,0,1772,1772,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-05-04,Panjab_Admissions,23736891807,3000.82,36,34,0,0,83,88,0,0,-,-,6%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-05-04,CGC_Mohali,23772110522,1007.88,9,7,0,0,112,144,0,0,-,-,22%
Meta Ads,FaceBook_Degreefyd_B,2026-05-04,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad01,390.23,7,7,0,0,56,56,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-04,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,589.75,6,6,0,0,98,98,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-04,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,662.33,4,3,0,0,166,221,0,0,-,-,25%
Meta Ads,FaceBook_Degreefyd_B,2026-05-04,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,10.45,1,1,0,0,10,10,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-04,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad01,260.96,1,1,0,0,261,261,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-04,CGC_Landran_UG&PG_SF,CGC_Landran_UG&PG_CR1,28.36,,,0,0,28,28,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-04,CGC_BTECH_REGU_SF,CGC_BTECH_REGU_SF_CR2,256.51,,3,0,0,257,86,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-04,CGC_BTECH_REGU_Rem_SF,CGC_BTECH_REGU_Rem_SF_AD_01,188.86,,1,1,0,189,189,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-04,CGC_Landran_UG&PG_SF,CGC_Landran_UG&PG_SF_CR2,304.03,,,0,0,304,304,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-04,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad02,38.04,,,0,0,38,38,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-04,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad02,4.56,,,0,0,5,5,0,0,-,-,0%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-05-05,Panjab_Admissions,23736891807,2478.14,41.99,35,0,0,59,71,0,0,-,-,17%
Google Ads,Degreefyd_Generic_Competitor_Regular,2026-05-05,CGC_Mohali,23772110522,1015.46,8,7,0,0,127,145,0,0,-,-,13%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-05-05,LPU_Online_Alpha,23486436393,4456.95,15,15,0,0,297,297,0,0,-,-,0%
Google Ads,EP_Partner_LPU_Online_DFYD,2026-05-05,LPU_Online_Gamma,23486463996,2610.54,11,11,0,0,237,237,0,0,-,-,0%
Google Ads,Core_Online_DSA,2026-05-05,DSA_Lucknow,23748848361,631.88,24.99,19,0,0,25,33,0,0,-,-,24%
Google Ads,Degreefyd_Generic_Regular,2026-05-05,DSA_Punjab_Generic_Admission,23292287218,3645.96,52.46,41,0,0,69,89,0,0,-,-,22%
Google Ads,Degreefyd_Generic_Regular,2026-05-05,DSA_Punjab_Generic_Admission_Colleges,23463111599,5881.54,114.53,94,0,0,51,63,0,0,-,-,18%
Google Ads,EP_CU_Online_DFYD,2026-05-05,CU_Online_Admission,23470383548,2810.14,6,6,0,0,468,468,0,0,-,-,0%
Google Ads,EP_CU_Online_DFYD,2026-05-05,CU_Online_Admission_Delta,23502437890,634.8,4,1,0,0,159,635,0,0,-,-,75%
Google Ads,EP_CU_Online_DFYD,2026-05-05,CU_Online_Admission_Zeta,23676777747,2394.24,0,,0,0,2394,2394,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad01,609.77,10,9,0,0,61,68,0,0,-,-,10%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad01,417.56,7,5,0,0,60,84,0,0,-,-,29%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad01,713.71,4,4,0,0,178,178,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CGC_BTECH_REGU_SF,CGC_BTECH_REGU_SF_CR2,163.55,1,1,0,0,164,164,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CGC_BTECH_REGU_Rem_SF,CGC_BTECH_REGU_Rem_SF_AD_01,179.69,1,,0,0,180,180,0,0,-,-,100%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad01,265.9,1,1,0,0,266,266,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CU_Lucknow_Remarketing,CU_Lucknow_Rem_Ad02,2.54,,,0,0,3,3,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CU_Lucknow_Int,CU_Lucknow_Int_ADG1_Ad02,1.95,,,0,0,2,2,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CGC_BTECH_REGU_SF,CGC_BTECH_REGU_SF_CR1,26.97,,,0,0,27,27,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CGC_Landran_UG&PG_SF,CGC_Landran_UG&PG_SF_CR2,245.51,,,0,0,246,246,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CU_Mohali_Int,CU_Mohali_Int_ADG1_Ad02,38.69,,,0,0,39,39,0,0,-,-,0%
Meta Ads,FaceBook_Degreefyd_B,2026-05-05,CU_Mohali_Rem,CU_Mohali_Rem_ADG1_Ad02,3.2,,,0,0,3,3,0,0,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
,,,,,,,,0,0,,,,,-,-,0%
